"date","item","value","year","ytd_avg","ma_6day"
2004-11-01,"pce",8420.6,2004,8188.22727272727,8289.25
2004-12-01,"pce",8481.5,2004,8212.66666666667,8344.96666666667
2005-01-01,"pce",8470.2,2005,8470.2,8386.85
2005-02-01,"pce",8529.2,2005,8499.7,8432.86666666667
2005-03-01,"pce",8569.5,2005,8522.96666666667,8474.26666666667
2005-04-01,"pce",8645.6,2005,8553.625,8519.43333333333
2005-05-01,"pce",8643.9,2005,8571.68,8556.65
2005-06-01,"pce",8724.8,2005,8597.2,8597.2
2005-07-01,"pce",8829.5,2005,8630.38571428571,8657.08333333333
2005-08-01,"pce",8832.4,2005,8655.6375,8707.61666666667
2005-09-01,"pce",8885.8,2005,8681.21111111111,8760.33333333333
2005-10-01,"pce",8926.6,2005,8705.75,8807.16666666667
2005-11-01,"pce",8938.5,2005,8726.90909090909,8856.26666666667
2005-12-01,"pce",8969.6,2005,8747.13333333333,8897.06666666667
2006-01-01,"pce",9059.8,2006,9059.8,8935.45
2006-02-01,"pce",9090.1,2006,9074.95,8978.4
2006-03-01,"pce",9122.1,2006,9090.66666666667,9017.78333333333
2006-04-01,"pce",9174.8,2006,9111.7,9059.15
2006-05-01,"pce",9215.1,2006,9132.38,9105.25
2006-06-01,"pce",9240.8,2006,9150.45,9150.45
2006-07-01,"pce",9322.6,2006,9175.04285714286,9194.25
2006-08-01,"pce",9321.8,2006,9193.3875,9232.86666666667
2006-09-01,"pce",9354.7,2006,9211.31111111111,9271.63333333333
2006-10-01,"pce",9373.2,2006,9227.5,9304.7
2006-11-01,"pce",9380.2,2006,9241.38181818182,9332.21666666667
2006-12-01,"pce",9469,2006,9260.35,9370.25
2007-01-01,"pce",9516.3,2007,9516.3,9402.53333333333
2007-02-01,"pce",9546.8,2007,9531.55,9440.03333333333
2007-03-01,"pce",9585.1,2007,9549.4,9478.43333333333
2007-04-01,"pce",9615.7,2007,9565.975,9518.85
2007-05-01,"pce",9651.3,2007,9583.04,9564.03333333333
2007-06-01,"pce",9667.3,2007,9597.08333333333,9597.08333333333
2007-07-01,"pce",9709.6,2007,9613.15714285714,9629.3
2007-08-01,"pce",9753.9,2007,9630.75,9663.81666666667
2007-09-01,"pce",9797.9,2007,9649.32222222222,9699.28333333333
2007-10-01,"pce",9827,2007,9667.09,9734.5
2007-11-01,"pce",9897.8,2007,9688.06363636364,9775.58333333333
2007-12-01,"pce",9908.4,2007,9706.425,9815.76666666667
2008-01-01,"pce",9930,2008,9930,9852.5
2008-02-01,"pce",9913.4,2008,9921.7,9879.08333333333
2008-03-01,"pce",9959.4,2008,9934.26666666667,9906
2008-04-01,"pce",9996.8,2008,9949.9,9934.3
2008-05-01,"pce",10053.8,2008,9970.68,9960.3
2008-06-01,"pce",10107.9,2008,9993.55,9993.55
2008-07-01,"pce",10104.7,2008,10009.4285714286,10022.6666666667
2008-08-01,"pce",10094.7,2008,10020.0875,10052.8833333333
2008-09-01,"pce",10043.5,2008,10022.6888888889,10066.9
2008-10-01,"pce",9960.3,2008,10016.45,10060.8166666667
2008-11-01,"pce",9820.8,2008,9998.66363636364,10021.9833333333
2008-12-01,"pce",9730.7,2008,9976.33333333333,9959.11666666667
2009-01-01,"pce",9783.8,2009,9783.8,9905.63333333333
2009-02-01,"pce",9766,2009,9774.9,9850.85
2009-03-01,"pce",9718.5,2009,9756.1,9796.68333333333
2009-04-01,"pce",9724.8,2009,9748.275,9757.43333333333
2009-05-01,"pce",9748.9,2009,9748.4,9745.45
2009-06-01,"pce",9806.9,2009,9758.15,9758.15
2009-07-01,"pce",9841.7,2009,9770.08571428571,9767.8
2009-08-01,"pce",9961,2009,9793.95,9800.3
2009-09-01,"pce",9883.4,2009,9803.88888888889,9827.78333333333
2009-10-01,"pce",9931.9,2009,9816.69,9862.3
2009-11-01,"pce",9940.5,2009,9827.94545454545,9894.23333333333
2009-12-01,"pce",9998.9,2009,9842.19166666667,9926.23333333333
2010-01-01,"pce",10001.8,2010,10001.8,9952.91666666667
2010-02-01,"pce",10030.6,2010,10016.2,9964.51666666667
2010-03-01,"pce",10089.1,2010,10040.5,9998.8
2010-04-01,"pce",10112.9,2010,10058.6,10028.9666666667
2010-05-01,"pce",10131,2010,10073.08,10060.7166666667
2010-06-01,"pce",10151.4,2010,10086.1333333333,10086.1333333333
2010-07-01,"pce",10184.7,2010,10100.2142857143,10116.6166666667
2010-08-01,"pce",10228.2,2010,10116.2125,10149.55
2010-09-01,"pce",10249,2010,10130.9666666667,10176.2
2010-10-01,"pce",10304.7,2010,10148.34,10208.1666666667
2010-11-01,"pce",10354.7,2010,10167.1,10245.45
2010-12-01,"pce",10392.1,2010,10185.85,10285.5666666667
2011-01-01,"pce",10435.5,2011,10435.5,10327.3666666667
2011-02-01,"pce",10470.1,2011,10452.8,10367.6833333333
2011-03-01,"pce",10550.5,2011,10485.3666666667,10417.9333333333
2011-04-01,"pce",10587.6,2011,10510.925,10465.0833333333
2011-05-01,"pce",10612,2011,10531.14,10507.9666666667
2011-06-01,"pce",10636.8,2011,10548.75,10548.75
2011-07-01,"pce",10677.5,2011,10567.1428571429,10589.0833333333
2011-08-01,"pce",10700.6,2011,10583.825,10627.5
2011-09-01,"pce",10738.1,2011,10600.9666666667,10658.7666666667
2011-10-01,"pce",10753.1,2011,10616.18,10686.35
2011-11-01,"pce",10759.5,2011,10629.2090909091,10710.9333333333
2011-12-01,"pce",10772.2,2011,10641.125,10733.5
2012-01-01,"pce",10862.1,2012,10862.1,10764.2666666667
2012-02-01,"pce",10953.5,2012,10907.8,10806.4166666667
2012-03-01,"pce",10951.8,2012,10922.4666666667,10842.0333333333
2012-04-01,"pce",10979.7,2012,10936.775,10879.8
2012-05-01,"pce",10968.6,2012,10943.14,10914.65
2012-06-01,"pce",10946.3,2012,10943.6666666667,10943.6666666667
2012-07-01,"pce",10977.2,2012,10948.4571428571,10962.85
2012-08-01,"pce",11004.1,2012,10955.4125,10971.2833333333
2012-09-01,"pce",11061.5,2012,10967.2,10989.5666666667
2012-10-01,"pce",11099.8,2012,10980.46,11009.5833333333
2012-11-01,"pce",11136.8,2012,10994.6727272727,11037.6166666667
2012-12-01,"pce",11140.5,2012,11006.825,11069.9833333333
2013-01-01,"pce",11202.8,2013,11202.8,11107.5833333333
2013-02-01,"pce",11239.6,2013,11221.2,11146.8333333333
2013-03-01,"pce",11227.1,2013,11223.1666666667,11174.4333333333
2013-04-01,"pce",11205.4,2013,11218.725,11192.0333333333
2013-05-01,"pce",11244.6,2013,11223.9,11210
2013-06-01,"pce",11268.8,2013,11231.3833333333,11231.3833333333
2013-07-01,"pce",11296.7,2013,11240.7142857143,11247.0333333333
2013-08-01,"pce",11329.2,2013,11251.775,11261.9666666667
2013-09-01,"pce",11366.9,2013,11264.5666666667,11285.2666666667
2013-10-01,"pce",11419.8,2013,11280.09,11321
2013-11-01,"pce",11487.6,2013,11298.9545454545,11361.5
2013-12-01,"pce",11517.9,2013,11317.2,11403.0166666667
2014-01-01,"pce",11512.5,2014,11512.5,11438.9833333333
2014-02-01,"pce",11566.2,2014,11539.35,11478.4833333333
2014-03-01,"pce",11643,2014,11573.9,11524.5
2014-04-01,"pce",11702.6,2014,11606.075,11571.6333333333
2014-05-01,"pce",11748.4,2014,11634.54,11615.1
2014-06-01,"pce",11817,2014,11664.95,11664.95
2014-07-01,"pce",11860.5,2014,11692.8857142857,11722.95
2014-08-01,"pce",11944.3,2014,11724.3125,11785.9666666667
2014-09-01,"pce",11957.4,2014,11750.2111111111,11838.3666666667
2014-10-01,"pce",12023,2014,11777.49,11891.7666666667
2014-11-01,"pce",12051.4,2014,11802.3909090909,11942.2666666667
2014-12-01,"pce",12062,2014,11824.025,11983.1
2015-01-01,"pce",12046,2015,12046,12014.0166666667
2015-02-01,"pce",12082.4,2015,12064.2,12037.0333333333
2015-03-01,"pce",12158.3,2015,12095.5666666667,12070.5166666667
2015-04-01,"pce",12193.8,2015,12120.125,12098.9833333333
1967-07-01,"pop",198712,1967,198712,NA
1967-08-01,"pop",198911,1967,198811.5,NA
1967-09-01,"pop",199113,1967,198912,NA
1967-10-01,"pop",199311,1967,199011.75,NA
1967-11-01,"pop",199498,1967,199109,NA
1967-12-01,"pop",199657,1967,199200.333333333,199200.333333333
1968-01-01,"pop",199808,1968,199808,199383
1968-02-01,"pop",199920,1968,199864,199551.166666667
1968-03-01,"pop",200056,1968,199928,199708.333333333
1968-04-01,"pop",200208,1968,199998,199857.833333333
1968-05-01,"pop",200361,1968,200070.6,200001.666666667
1968-06-01,"pop",200536,1968,200148.166666667,200148.166666667
1968-07-01,"pop",200706,1968,200227.857142857,200297.833333333
1968-08-01,"pop",200898,1968,200311.625,200460.833333333
1968-09-01,"pop",201095,1968,200398.666666667,200634
1968-10-01,"pop",201290,1968,200487.8,200814.333333333
1968-11-01,"pop",201466,1968,200576.727272727,200998.5
1968-12-01,"pop",201621,1968,200663.75,201179.333333333
1969-01-01,"pop",201760,1969,201760,201355
1969-02-01,"pop",201881,1969,201820.5,201518.833333333
1969-03-01,"pop",202023,1969,201888,201673.5
1969-04-01,"pop",202161,1969,201956.25,201818.666666667
1969-05-01,"pop",202331,1969,202031.2,201962.833333333
1969-06-01,"pop",202507,1969,202110.5,202110.5
1969-07-01,"pop",202677,1969,202191.428571429,202263.333333333
1969-08-01,"pop",202877,1969,202277.125,202429.333333333
1969-09-01,"pop",203090,1969,202367.444444444,202607.166666667
1969-10-01,"pop",203302,1969,202460.9,202797.333333333
1969-11-01,"pop",203500,1969,202555.363636364,202992.166666667
1969-12-01,"pop",203675,1969,202648.666666667,203186.833333333
1970-01-01,"pop",203849,1970,203849,203382.166666667
1970-02-01,"pop",204008,1970,203928.5,203570.666666667
1970-03-01,"pop",204156,1970,204004.333333333,203748.333333333
1970-04-01,"pop",204401,1970,204103.5,203931.5
1970-05-01,"pop",204607,1970,204204.2,204116
1970-06-01,"pop",204830,1970,204308.5,204308.5
1970-07-01,"pop",205052,1970,204414.714285714,204509
1970-08-01,"pop",205295,1970,204524.75,204723.5
1970-09-01,"pop",205540,1970,204637.555555556,204954.166666667
1970-10-01,"pop",205788,1970,204752.6,205185.333333333
1970-11-01,"pop",206024,1970,204868.181818182,205421.5
1970-12-01,"pop",206238,1970,204982.333333333,205656.166666667
1971-01-01,"pop",206466,1971,206466,205891.833333333
1971-02-01,"pop",206668,1971,206567,206120.666666667
1971-03-01,"pop",206855,1971,206663,206339.833333333
1971-04-01,"pop",207065,1971,206763.5,206552.666666667
1971-05-01,"pop",207260,1971,206862.8,206758.666666667
1971-06-01,"pop",207462,1971,206962.666666667,206962.666666667
1971-07-01,"pop",207661,1971,207062.428571429,207161.833333333
1971-08-01,"pop",207881,1971,207164.75,207364
1971-09-01,"pop",208114,1971,207270.222222222,207573.833333333
1971-10-01,"pop",208345,1971,207377.7,207787.166666667
1971-11-01,"pop",208555,1971,207484.727272727,208003
1971-12-01,"pop",208740,1971,207589.333333333,208216
1972-01-01,"pop",208917,1972,208917,208425.333333333
1972-02-01,"pop",209061,1972,208989,208622
1972-03-01,"pop",209212,1972,209063.333333333,208805
1972-04-01,"pop",209386,1972,209144,208978.5
1972-05-01,"pop",209545,1972,209224.2,209143.5
1972-06-01,"pop",209725,1972,209307.666666667,209307.666666667
1972-07-01,"pop",209896,1972,209391.714285714,209470.833333333
1972-08-01,"pop",210075,1972,209477.125,209639.833333333
1972-09-01,"pop",210278,1972,209566.111111111,209817.5
1972-10-01,"pop",210479,1972,209657.4,209999.666666667
1972-11-01,"pop",210656,1972,209748.181818182,210184.833333333
1972-12-01,"pop",210821,1972,209837.583333333,210367.5
1973-01-01,"pop",210985,1973,210985,210549
1973-02-01,"pop",211120,1973,211052.5,210723.166666667
1973-03-01,"pop",211254,1973,211119.666666667,210885.833333333
1973-04-01,"pop",211420,1973,211194.75,211042.666666667
1973-05-01,"pop",211577,1973,211271.2,211196.166666667
1973-06-01,"pop",211746,1973,211350.333333333,211350.333333333
1973-07-01,"pop",211909,1973,211430.142857143,211504.333333333
1973-08-01,"pop",212092,1973,211512.875,211666.333333333
1973-09-01,"pop",212289,1973,211599.111111111,211838.833333333
1973-10-01,"pop",212475,1973,211686.7,212014.666666667
1973-11-01,"pop",212634,1973,211772.818181818,212190.833333333
1973-12-01,"pop",212785,1973,211857.166666667,212364
1974-01-01,"pop",212932,1974,212932,212534.5
1974-02-01,"pop",213074,1974,213003,212698.166666667
1974-03-01,"pop",213211,1974,213072.333333333,212851.833333333
1974-04-01,"pop",213361,1974,213144.5,212999.5
1974-05-01,"pop",213513,1974,213218.2,213146
1974-06-01,"pop",213686,1974,213296.166666667,213296.166666667
1974-07-01,"pop",213854,1974,213375.857142857,213449.833333333
1974-08-01,"pop",214042,1974,213459.125,213611.166666667
1974-09-01,"pop",214246,1974,213546.555555556,213783.666666667
1974-10-01,"pop",214451,1974,213637,213965.333333333
1974-11-01,"pop",214625,1974,213726.818181818,214150.666666667
1974-12-01,"pop",214782,1974,213814.75,214333.333333333
1975-01-01,"pop",214931,1975,214931,214512.833333333
1975-02-01,"pop",215065,1975,214998,214683.333333333
1975-03-01,"pop",215198,1975,215064.666666667,214842
1975-04-01,"pop",215353,1975,215136.75,214992.333333333
1975-05-01,"pop",215523,1975,215214,215142
1975-06-01,"pop",215768,1975,215306.333333333,215306.333333333
1975-07-01,"pop",215973,1975,215401.571428571,215480
1975-08-01,"pop",216195,1975,215500.75,215668.333333333
1975-09-01,"pop",216393,1975,215599.888888889,215867.5
1975-10-01,"pop",216587,1975,215698.6,216073.166666667
1975-11-01,"pop",216771,1975,215796.090909091,216281.166666667
1975-12-01,"pop",216931,1975,215890.666666667,216475
1976-01-01,"pop",217095,1976,217095,216662
1976-02-01,"pop",217249,1976,217172,216837.666666667
1976-03-01,"pop",217381,1976,217241.666666667,217002.333333333
1976-04-01,"pop",217528,1976,217313.25,217159.166666667
1976-05-01,"pop",217685,1976,217387.6,217311.5
1976-06-01,"pop",217861,1976,217466.5,217466.5
1976-07-01,"pop",218035,1976,217547.714285714,217623.166666667
1976-08-01,"pop",218233,1976,217633.375,217787.166666667
1976-09-01,"pop",218440,1976,217723,217963.666666667
1976-10-01,"pop",218644,1976,217815.1,218149.666666667
1976-11-01,"pop",218834,1976,217907.727272727,218341.166666667
1976-12-01,"pop",219006,1976,217999.25,218532
1977-01-01,"pop",219179,1977,219179,218722.666666667
1977-02-01,"pop",219344,1977,219261.5,218907.833333333
1977-03-01,"pop",219504,1977,219342.333333333,219085.166666667
1977-04-01,"pop",219684,1977,219427.75,219258.5
1977-05-01,"pop",219859,1977,219514,219429.333333333
1977-06-01,"pop",220046,1977,219602.666666667,219602.666666667
1977-07-01,"pop",220239,1977,219693.571428571,219779.333333333
1977-08-01,"pop",220458,1977,219789.125,219965
1977-09-01,"pop",220688,1977,219889,220162.333333333
1977-10-01,"pop",220904,1977,219990.5,220365.666666667
1977-11-01,"pop",221109,1977,220092.181818182,220574
1977-12-01,"pop",221303,1977,220193.083333333,220783.5
1978-01-01,"pop",221477,1978,221477,220989.833333333
1978-02-01,"pop",221629,1978,221553,221185
1978-03-01,"pop",221792,1978,221632.666666667,221369
1978-04-01,"pop",221991,1978,221722.25,221550.166666667
1978-05-01,"pop",222176,1978,221813,221728
1978-06-01,"pop",222379,1978,221907.333333333,221907.333333333
1978-07-01,"pop",222585,1978,222004.142857143,222092
1978-08-01,"pop",222805,1978,222104.25,222288
1978-09-01,"pop",223053,1978,222209.666666667,222498.166666667
1978-10-01,"pop",223271,1978,222315.8,222711.5
1978-11-01,"pop",223477,1978,222421.363636364,222928.333333333
1978-12-01,"pop",223670,1978,222525.416666667,223143.5
1979-01-01,"pop",223865,1979,223865,223356.833333333
1979-02-01,"pop",224053,1979,223959,223564.833333333
1979-03-01,"pop",224235,1979,224051,223761.833333333
1979-04-01,"pop",224438,1979,224147.75,223956.333333333
1979-05-01,"pop",224632,1979,224244.6,224148.833333333
1979-06-01,"pop",224843,1979,224344.333333333,224344.333333333
1979-07-01,"pop",225055,1979,224445.857142857,224542.666666667
1979-08-01,"pop",225295,1979,224552,224749.666666667
1979-09-01,"pop",225547,1979,224662.555555556,224968.333333333
1979-10-01,"pop",225801,1979,224776.4,225195.5
1979-11-01,"pop",226027,1979,224890.090909091,225428
1979-12-01,"pop",226243,1979,225002.833333333,225661.333333333
1980-01-01,"pop",226451,1980,226451,225894
1980-02-01,"pop",226656,1980,226553.5,226120.833333333
1980-03-01,"pop",226849,1980,226652,226337.833333333
1980-04-01,"pop",227061,1980,226754.25,226547.833333333
1980-05-01,"pop",227251,1980,226853.6,226751.833333333
1980-06-01,"pop",227522,1980,226965,226965
1980-07-01,"pop",227726,1980,227073.714285714,227177.5
1980-08-01,"pop",227953,1980,227183.625,227393.666666667
1980-09-01,"pop",228186,1980,227295,227616.5
1980-10-01,"pop",228417,1980,227407.2,227842.5
1980-11-01,"pop",228612,1980,227516.727272727,228069.333333333
1980-12-01,"pop",228779,1980,227621.916666667,228278.833333333
1981-01-01,"pop",228937,1981,228937,228480.666666667
1981-02-01,"pop",229071,1981,229004,228667
1981-03-01,"pop",229224,1981,229077.333333333,228840
1981-04-01,"pop",229403,1981,229158.75,229004.333333333
1981-05-01,"pop",229575,1981,229242,229164.833333333
1981-06-01,"pop",229761,1981,229328.5,229328.5
1981-07-01,"pop",229966,1981,229419.571428571,229500
1981-08-01,"pop",230187,1981,229515.5,229686
1981-09-01,"pop",230412,1981,229615.111111111,229884
1981-10-01,"pop",230641,1981,229717.7,230090.333333333
1981-11-01,"pop",230822,1981,229818.090909091,230298.166666667
1981-12-01,"pop",230989,1981,229915.666666667,230502.833333333
1982-01-01,"pop",231157,1982,231157,230701.333333333
1982-02-01,"pop",231313,1982,231235,230889
1982-03-01,"pop",231470,1982,231313.333333333,231065.333333333
1982-04-01,"pop",231645,1982,231396.25,231232.666666667
1982-05-01,"pop",231809,1982,231478.8,231397.166666667
1982-06-01,"pop",231992,1982,231564.333333333,231564.333333333
1982-07-01,"pop",232188,1982,231653.428571429,231736.166666667
1982-08-01,"pop",232392,1982,231745.75,231916
1982-09-01,"pop",232599,1982,231840.555555556,232104.166666667
1982-10-01,"pop",232816,1982,231938.1,232299.333333333
1982-11-01,"pop",232993,1982,232034,232496.666666667
1982-12-01,"pop",233160,1982,232127.833333333,232691.333333333
1983-01-01,"pop",233322,1983,233322,232880.333333333
1983-02-01,"pop",233473,1983,233397.5,233060.5
1983-03-01,"pop",233613,1983,233469.333333333,233229.5
1983-04-01,"pop",233781,1983,233547.25,233390.333333333
1983-05-01,"pop",233922,1983,233622.2,233545.166666667
1983-06-01,"pop",234118,1983,233704.833333333,233704.833333333
1983-07-01,"pop",234307,1983,233790.857142857,233869
1983-08-01,"pop",234501,1983,233879.625,234040.333333333
1983-09-01,"pop",234701,1983,233970.888888889,234221.666666667
1983-10-01,"pop",234907,1983,234064.5,234409.333333333
1983-11-01,"pop",235078,1983,234156.636363636,234602
1983-12-01,"pop",235235,1983,234246.5,234788.166666667
1984-01-01,"pop",235385,1984,235385,234967.833333333
1984-02-01,"pop",235527,1984,235456,235138.833333333
1984-03-01,"pop",235675,1984,235529,235301.166666667
1984-04-01,"pop",235839,1984,235606.5,235456.5
1984-05-01,"pop",235993,1984,235683.8,235609
1984-06-01,"pop",236160,1984,235763.166666667,235763.166666667
1984-07-01,"pop",236348,1984,235846.714285714,235923.666666667
1984-08-01,"pop",236549,1984,235934.5,236094
1984-09-01,"pop",236760,1984,236026.222222222,236274.833333333
1984-10-01,"pop",236976,1984,236121.2,236464.333333333
1984-11-01,"pop",237159,1984,236215.545454545,236658.666666667
1984-12-01,"pop",237316,1984,236307.25,236851.333333333
1985-01-01,"pop",237468,1985,237468,237038
1985-02-01,"pop",237602,1985,237535,237213.5
1985-03-01,"pop",237732,1985,237600.666666667,237375.5
1985-04-01,"pop",237900,1985,237675.5,237529.5
1985-05-01,"pop",238074,1985,237755.2,237682
1985-06-01,"pop",238270,1985,237841,237841
1985-07-01,"pop",238466,1985,237930.285714286,238007.333333333
1985-08-01,"pop",238679,1985,238023.875,238186.833333333
1985-09-01,"pop",238898,1985,238121,238381.166666667
1985-10-01,"pop",239113,1985,238220.2,238583.333333333
1985-11-01,"pop",239307,1985,238319,238788.833333333
1985-12-01,"pop",239477,1985,238415.5,238990
1986-01-01,"pop",239638,1986,239638,239185.333333333
1986-02-01,"pop",239788,1986,239713,239370.166666667
1986-03-01,"pop",239928,1986,239784.666666667,239541.833333333
1986-04-01,"pop",240094,1986,239862,239705.333333333
1986-05-01,"pop",240271,1986,239943.8,239866
1986-06-01,"pop",240459,1986,240029.666666667,240029.666666667
1986-07-01,"pop",240651,1986,240118.428571429,240198.5
1986-08-01,"pop",240854,1986,240210.375,240376.166666667
1986-09-01,"pop",241068,1986,240305.666666667,240566.166666667
1986-10-01,"pop",241274,1986,240402.5,240762.833333333
1986-11-01,"pop",241467,1986,240499.272727273,240962.166666667
1986-12-01,"pop",241620,1986,240592.666666667,241155.666666667
1987-01-01,"pop",241784,1987,241784,241344.5
1987-02-01,"pop",241930,1987,241857,241523.833333333
1987-03-01,"pop",242079,1987,241931,241692.333333333
1987-04-01,"pop",242252,1987,242011.25,241855.333333333
1987-05-01,"pop",242423,1987,242093.6,242014.666666667
1987-06-01,"pop",242608,1987,242179.333333333,242179.333333333
1987-07-01,"pop",242804,1987,242268.571428571,242349.333333333
1987-08-01,"pop",243012,1987,242361.5,242529.666666667
1987-09-01,"pop",243223,1987,242457.222222222,242720.333333333
1987-10-01,"pop",243446,1987,242556.1,242919.333333333
1987-11-01,"pop",243639,1987,242654.545454545,243122
1987-12-01,"pop",243809,1987,242750.75,243322.166666667
1988-01-01,"pop",243981,1988,243981,243518.333333333
1988-02-01,"pop",244131,1988,244056,243704.833333333
1988-03-01,"pop",244279,1988,244130.333333333,243880.833333333
1988-04-01,"pop",244445,1988,244209,244047.333333333
1988-05-01,"pop",244610,1988,244289.2,244209.166666667
1988-06-01,"pop",244806,1988,244375.333333333,244375.333333333
1988-07-01,"pop",245021,1988,244467.571428571,244548.666666667
1988-08-01,"pop",245240,1988,244564.125,244733.5
1988-09-01,"pop",245464,1988,244664.111111111,244931
1988-10-01,"pop",245693,1988,244767,245139
1988-11-01,"pop",245884,1988,244868.545454545,245351.333333333
1988-12-01,"pop",246056,1988,244967.5,245559.666666667
1989-01-01,"pop",246224,1989,246224,245760.166666667
1989-02-01,"pop",246378,1989,246301,245949.833333333
1989-03-01,"pop",246530,1989,246377.333333333,246127.5
1989-04-01,"pop",246721,1989,246463.25,246298.833333333
1989-05-01,"pop",246906,1989,246551.8,246469.166666667
1989-06-01,"pop",247114,1989,246645.5,246645.5
1989-07-01,"pop",247342,1989,246745,246831.833333333
1989-08-01,"pop",247573,1989,246848.5,247031
1989-09-01,"pop",247816,1989,246956,247245.333333333
1989-10-01,"pop",248067,1989,247067.1,247469.666666667
1989-11-01,"pop",248281,1989,247177.454545455,247698.833333333
1989-12-01,"pop",248479,1989,247285.916666667,247926.333333333
1990-01-01,"pop",248659,1990,248659,248145.833333333
1990-02-01,"pop",248827,1990,248743,248354.833333333
1990-03-01,"pop",249012,1990,248832.666666667,248554.166666667
1990-04-01,"pop",249306,1990,248951,248760.666666667
1990-05-01,"pop",249565,1990,249073.8,248974.666666667
1990-06-01,"pop",249849,1990,249203,249203
1990-07-01,"pop",250132,1990,249335.714285714,249448.5
1990-08-01,"pop",250439,1990,249473.625,249717.166666667
1990-09-01,"pop",250751,1990,249615.555555556,250007
1990-10-01,"pop",251057,1990,249759.7,250298.833333333
1990-11-01,"pop",251346,1990,249903.909090909,250595.666666667
1990-12-01,"pop",251626,1990,250047.416666667,250891.833333333
1991-01-01,"pop",251889,1991,251889,251184.666666667
1991-02-01,"pop",252135,1991,252012,251467.333333333
1991-03-01,"pop",252372,1991,252132,251737.5
1991-04-01,"pop",252643,1991,252259.75,252001.833333333
1991-05-01,"pop",252913,1991,252390.4,252263
1991-06-01,"pop",253207,1991,252526.5,252526.5
1991-07-01,"pop",253493,1991,252664.571428571,252793.833333333
1991-08-01,"pop",253807,1991,252807.375,253072.5
1991-09-01,"pop",254126,1991,252953.888888889,253364.833333333
1991-10-01,"pop",254435,1991,253102,253663.5
1991-11-01,"pop",254718,1991,253248.909090909,253964.333333333
1991-12-01,"pop",254964,1991,253391.833333333,254257.166666667
1992-01-01,"pop",255214,1992,255214,254544
1992-02-01,"pop",255448,1992,255331,254817.5
1992-03-01,"pop",255703,1992,255455,255080.333333333
1992-04-01,"pop",255992,1992,255589.25,255339.833333333
1992-05-01,"pop",256285,1992,255728.4,255601
1992-06-01,"pop",256589,1992,255871.833333333,255871.833333333
1992-07-01,"pop",256894,1992,256017.857142857,256151.833333333
1992-08-01,"pop",257232,1992,256169.625,256449.166666667
1992-09-01,"pop",257548,1992,256322.777777778,256756.666666667
1992-10-01,"pop",257861,1992,256476.6,257068.166666667
1992-11-01,"pop",258147,1992,256628.454545455,257378.5
1992-12-01,"pop",258413,1992,256777.166666667,257682.5
1993-01-01,"pop",258679,1993,258679,257980
1993-02-01,"pop",258919,1993,258799,258261.166666667
1993-03-01,"pop",259152,1993,258916.666666667,258528.5
1993-04-01,"pop",259414,1993,259041,258787.333333333
1993-05-01,"pop",259680,1993,259168.8,259042.833333333
1993-06-01,"pop",259963,1993,259301.166666667,259301.166666667
1993-07-01,"pop",260255,1993,259437.428571429,259563.833333333
1993-08-01,"pop",260566,1993,259578.5,259838.333333333
1993-09-01,"pop",260867,1993,259721.666666667,260124.166666667
1993-10-01,"pop",261163,1993,259865.8,260415.666666667
1993-11-01,"pop",261425,1993,260007.545454545,260706.5
1993-12-01,"pop",261674,1993,260146.416666667,260991.666666667
1994-01-01,"pop",261919,1994,261919,261269
1994-02-01,"pop",262123,1994,262021,261528.5
1994-03-01,"pop",262352,1994,262131.333333333,261776
1994-04-01,"pop",262631,1994,262256.25,262020.666666667
1994-05-01,"pop",262877,1994,262380.4,262262.666666667
1994-06-01,"pop",263152,1994,262509,262509
1994-07-01,"pop",263436,1994,262641.428571429,262761.833333333
1994-08-01,"pop",263724,1994,262776.75,263028.666666667
1994-09-01,"pop",264017,1994,262914.555555556,263306.166666667
1994-10-01,"pop",264301,1994,263053.2,263584.5
1994-11-01,"pop",264559,1994,263190.090909091,263864.833333333
1994-12-01,"pop",264804,1994,263324.583333333,264140.166666667
1995-01-01,"pop",265044,1995,265044,264408.166666667
1995-02-01,"pop",265270,1995,265157,264665.833333333
1995-03-01,"pop",265495,1995,265269.666666667,264912.166666667
1995-04-01,"pop",265755,1995,265391,265154.5
1995-05-01,"pop",265998,1995,265512.4,265394.333333333
1995-06-01,"pop",266270,1995,265638.666666667,265638.666666667
1995-07-01,"pop",266557,1995,265769.857142857,265890.833333333
1995-08-01,"pop",266843,1995,265904,266153
1995-09-01,"pop",267152,1995,266042.666666667,266429.166666667
1995-10-01,"pop",267456,1995,266184,266712.666666667
1995-11-01,"pop",267715,1995,266323.181818182,266998.833333333
1995-12-01,"pop",267943,1995,266458.166666667,267277.666666667
1996-01-01,"pop",268151,1996,268151,267543.333333333
1996-02-01,"pop",268364,1996,268257.5,267796.833333333
1996-03-01,"pop",268595,1996,268370,268037.333333333
1996-04-01,"pop",268853,1996,268490.75,268270.166666667
1996-05-01,"pop",269108,1996,268614.2,268502.333333333
1996-06-01,"pop",269386,1996,268742.833333333,268742.833333333
1996-07-01,"pop",269667,1996,268874.857142857,268995.5
1996-08-01,"pop",269976,1996,269012.5,269264.166666667
1996-09-01,"pop",270284,1996,269153.777777778,269545.666666667
1996-10-01,"pop",270581,1996,269296.5,269833.666666667
1996-11-01,"pop",270878,1996,269440.272727273,270128.666666667
